,Date,ObsTime,Hour,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
1,2021/3/23,2,1,1018.1,1021.6,14.9,9.3,69,3.1,50,10.6,30,0,0,...,0,...,0,...
2,2021/3/23,3,2,1017.4,1020.9,15.1,9.5,69,2.1,50,8.4,40,0,0,...,0,...,0,...
3,2021/3/23,4,3,1017.3,1020.8,15.5,9.9,69,1.5,60,6.6,40,0,0,...,0,...,0,...
4,2021/3/23,5,4,1017.1,1020.6,15.7,10.3,70,2.1,60,6.1,30,0,0,...,0,12,0,8
5,2021/3/23,6,5,1017.4,1020.9,15.7,10.5,71,1.5,50,7.1,70,0,0,0,0,...,0,...
6,2021/3/23,7,6,1017.9,1021.4,16.1,10.6,70,1.3,80,6,110,0,0,0,0.01,...,0,...
7,2021/3/23,8,7,1018.4,1021.9,16.2,11.4,73,1.9,80,5.8,80,0,0,0,0.04,25,0,10
8,2021/3/23,9,8,1019.1,1022.6,14.7,13.7,94,1.4,90,6.6,80,T,0.7,0,0.1,5,0,10
9,2021/3/23,10,9,1018.8,1022.3,14.7,13.7,94,1,120,3.5,100,0.5,0.7,0,0.13,...,0,...
10,2021/3/23,11,10,1018.1,1021.6,15.8,14.5,92,0,0,2.4,40,T,0.2,0,0.21,6,1,10
11,2021/3/23,12,11,1017.1,1020.6,15.4,13.9,91,0.8,70,2.2,50,T,0.3,0,0.24,...,1,...
12,2021/3/23,13,12,1016.2,1019.7,16.3,14,86,2,80,5.5,50,0,0,0,0.28,...,1,...
13,2021/3/23,14,13,1015.1,1018.5,18,13.9,77,0.7,30,3.9,90,0,0,0,0.71,8,2,10
14,2021/3/23,15,14,1014,1017.4,19.2,13.6,70,0.6,50,2.5,20,0,0,0,0.8,...,2,...
15,2021/3/23,16,15,1014.2,1017.6,19.2,12.7,66,1.2,20,3.3,60,0,0,0,0.54,...,1,...
16,2021/3/23,17,16,1013.9,1017.3,19.1,13.1,68,0.3,90,1.5,20,0,0,0,0.18,7,0,10
17,2021/3/23,18,17,1014,1017.4,18.2,14.5,79,0.8,180,1.7,190,0,0,0,0.06,...,0,...
18,2021/3/23,19,18,1013.8,1017.2,18,14.3,79,1,120,2,140,0,0,0,0,...,0,...
19,2021/3/23,20,19,1014.2,1017.6,17.8,14.1,79,0.6,90,2.9,120,0,0,...,0,6,0,10
20,2021/3/23,21,20,1014.8,1018.3,17.6,14.9,84,0.2,0,1.7,310,0,0,...,0,6,0,10
21,2021/3/23,22,21,1015,1018.5,17.1,15.1,88,0.2,0,2.2,290,0,0,...,0,...,0,...
22,2021/3/23,23,22,1015,1018.5,17.1,15.1,88,0.2,0,1.2,290,T,0.1,...,0,...,0,...
23,2021/3/23,24,23,1015,1018.5,16.2,15.4,95,0.3,140,2.5,290,T,0.9,...,0,...,0,...
0,2021/3/24,1,0,1014,1017.5,15.9,15.4,97,1.2,130,3.3,140,8.5,1,...,0,...,0,...
1,2021/3/24,2,1,1013.7,1017.2,16,15.5,97,0.2,0,3.1,140,4,1,...,0,...,0,...
2,2021/3/24,3,2,1013,1016.5,15.8,15.3,97,1.8,300,4.6,290,T,0.2,...,0,...,0,...
3,2021/3/24,4,3,1013.1,1016.6,14.9,14.4,97,0.9,290,5.1,290,4,0.9,...,0,...,0,...
4,2021/3/24,5,4,1013.5,1017,15.2,14.7,97,0.9,290,2.8,260,3,1,...,0,6,0,10
5,2021/3/24,6,5,1013.6,1017.1,15.2,14.9,98,0.3,300,1.4,280,1,1,0,0,...,0,...
6,2021/3/24,7,6,1014.5,1018,15.3,15,98,1.3,290,2.6,310,1.5,1,0,0.01,...,0,...
7,2021/3/24,8,7,1015.3,1018.8,15.2,14.9,98,0.8,300,2.4,280,3.5,1,0,0.05,5,0,10
8,2021/3/24,9,8,1016.2,1019.7,15.1,14.8,98,1.1,300,4.4,280,5,1,0,0.14,5,0,10
9,2021/3/24,10,9,1016.2,1019.7,14.8,14.5,98,0.7,300,3.8,290,2.5,1,0,0.18,...,1,...
10,2021/3/24,11,10,1015.9,1019.4,14.9,14.6,98,1.1,300,3.6,300,1,1,0,0.25,6,1,10
11,2021/3/24,12,11,1015.1,1018.6,15.2,14.7,97,0.9,320,3.2,290,2.5,1,0,0.41,...,2,...
12,2021/3/24,13,12,1014.3,1017.8,15,14.5,97,1,360,3.1,20,1.5,1,0,0.3,...,1,...
13,2021/3/24,14,13,1013.6,1017.1,15.1,14.5,96,0.7,20,3.2,360,1,1,0,0.35,6,1,10
14,2021/3/24,15,14,1012.8,1016.3,16.1,15.1,94,0.8,80,2,10,T,0.3,0,0.56,...,2,...
15,2021/3/24,16,15,1012.6,1016.1,16.9,15.6,92,0.3,360,1.3,70,0,0,0,0.55,...,1,...
16,2021/3/24,17,16,1012.9,1016.4,16.9,13.8,82,0.3,60,2,290,0,0,0,0.43,12,1,9
17,2021/3/24,18,17,1013.3,1016.8,17.1,14.9,87,1.2,90,2.6,20,0,0,0,0.12,...,0,...
18,2021/3/24,19,18,1014.1,1017.6,16.8,14.6,87,1.4,100,3.8,120,0,0,0,0,...,0,...
19,2021/3/24,20,19,1014.8,1018.3,16.2,14,87,1.7,80,4.1,60,0,0,...,0,10,0,8
20,2021/3/24,21,20,1015.4,1018.9,15.8,12.9,83,1.6,80,3.8,80,0,0,...,0,10,0,4
21,2021/3/24,22,21,1015.4,1018.9,15.4,11.6,78,1.2,90,4.1,80,0,0,...,0,...,0,...
22,2021/3/24,23,22,1015.1,1018.6,15,10.8,76,1.3,80,3.8,90,0,0,...,0,...,0,...
23,2021/3/24,24,23,1014.3,1017.8,14.4,10.2,76,0.8,90,3.3,120,0,0,...,0,...,0,...
0,2021/3/25,1,0,1014,1017.5,14.2,10.4,78,0.8,80,3.1,110,0,0,...,0,...,0,...
1,2021/3/25,2,1,1013.8,1017.3,14,10.2,78,0.9,80,2.4,70,0,0,...,0,...,0,...
2,2021/3/25,3,2,1013.8,1017.3,13.5,10.5,82,0.8,60,3,50,0,0,...,0,...,0,...
3,2021/3/25,4,3,1013.8,1017.3,13.7,10.5,81,0.7,40,2.3,80,0,0,...,0,...,0,...
4,2021/3/25,5,4,1014.5,1018,12.8,10.3,85,0.3,40,2,70,0,0,...,0,10,0,0
5,2021/3/25,6,5,1015.2,1018.7,13.2,10,81,0.7,100,3.2,90,0,0,0,0,...,0,...
6,2021/3/25,7,6,1016.1,1019.6,14.6,10.8,78,1.2,80,4.1,70,0,0,0.7,0.27,...,0,...
7,2021/3/25,8,7,1016.8,1020.3,16.8,11.7,72,2.3,20,6.1,70,0,0,0.9,1.01,18,1,7
8,2021/3/25,9,8,1017.4,1020.9,17,11.9,72,2.4,30,8.6,30,0,0,0.4,1.43,18,2,9
9,2021/3/25,10,9,1017.6,1021.1,18.1,11.7,66,3.9,20,9.7,360,0,0,0.6,1.99,...,5,...
10,2021/3/25,11,10,1017.4,1020.9,18.4,11.7,65,4.1,20,9.8,50,0,0,0.8,2.78,20,8,6
11,2021/3/25,12,11,1016.7,1020.1,19.3,12.8,66,3.3,30,9.9,30,0,0,0.6,2.61,...,9,...
12,2021/3/25,13,12,1015.6,1019,19.8,13.5,67,3.7,10,9,20,0,0,0.6,2.73,...,9,...
13,2021/3/25,14,13,1014.5,1017.9,19.7,13.9,69,4,10,8.9,40,0,0,1,3.07,18,9,2
14,2021/3/25,15,14,1013.9,1017.3,19.6,14.6,73,4,360,8.5,10,0,0,1,2.6,...,6,...
15,2021/3/25,16,15,1013.6,1017,18.6,14.7,78,3.4,10,9.6,10,0,0,0.9,1.79,...,3,...
16,2021/3/25,17,16,1013.9,1017.3,17.9,14.8,82,3.8,30,8.8,10,0,0,0.6,0.84,12,1,4
17,2021/3/25,18,17,1013.7,1017.1,17.7,15.2,85,2.7,20,8.1,20,0,0,0,0.19,...,0,...
18,2021/3/25,19,18,1013.6,1017.1,17.4,15.4,88,3,20,8.7,50,0,0,0,0,...,0,...
19,2021/3/25,20,19,1013.8,1017.3,17.2,15.4,89,2.4,20,7.7,30,0,0,...,0,7,0,2
20,2021/3/25,21,20,1014,1017.5,17.2,15.4,89,3.1,20,6.6,20,0,0,...,0,7,0,1
21,2021/3/25,22,21,1013.8,1017.3,17.2,15.4,89,1.6,30,6,340,0,0,...,0,...,0,...
22,2021/3/25,23,22,1013.4,1016.8,18.3,15.6,84,2.4,20,5.2,10,0,0,...,0,...,0,...
23,2021/3/25,24,23,1013,1016.4,17.9,15.7,87,1.9,20,5,40,0,0,...,0,...,0,...
0,2021/3/26,1,0,1012.9,1016.3,17.4,15.6,89,1.9,360,4.5,360,0,0,...,0,...,0,...
1,2021/3/26,2,1,1012.4,1015.9,17.1,15.5,90,0.9,40,4.3,20,0,0,...,0,...,0,...
2,2021/3/26,3,2,1011.9,1015.4,15.8,14.5,92,0.1,0,2.7,40,0,0,...,0,...,0,...
3,2021/3/26,4,3,1011.7,1015.2,15.3,14.2,93,0.7,120,1.5,130,0,0,...,0,...,0,...
4,2021/3/26,5,4,1012.2,1015.7,15.1,13.8,92,0.5,120,1.5,120,0,0,...,0,8,0,0
5,2021/3/26,6,5,1013,1016.5,15,13.7,92,0.2,0,1.5,100,0,0,0,0,...,0,...
6,2021/3/26,7,6,1013.6,1017.1,15.7,14.1,90,0.6,100,1.6,100,0,0,0.3,0.22,...,0,...
7,2021/3/26,8,7,1014.2,1017.7,17.3,14.6,84,0.7,60,1.9,50,0,0,1,0.89,20,1,1
8,2021/3/26,9,8,1014.5,1017.9,19.6,16.6,83,0.9,300,2.3,280,0,0,1,1.63,12,3,1
9,2021/3/26,10,9,1014.5,1017.9,21.6,18,80,1.3,310,4,300,0,0,1,2.37,...,5,...
10,2021/3/26,11,10,1013.7,1017.1,22.4,17.8,75,1.2,30,3.7,350,0,0,1,2.99,12,8,1
11,2021/3/26,12,11,1012.9,1016.3,23.4,18.1,72,2,330,4.3,360,0,0,0.9,3.11,...,9,...
12,2021/3/26,13,12,1012.3,1015.7,23.7,18.1,71,1.6,340,6.1,10,0,0,1,3.24,...,10,...
13,2021/3/26,14,13,1011.3,1014.7,23.5,18.2,72,1.3,330,4.5,300,0,0,1,2.99,10,8,3
14,2021/3/26,15,14,1010.8,1014.2,23.6,17.6,69,1.3,360,5.2,300,0,0,1,2.46,...,6,...
15,2021/3/26,16,15,1010.6,1014,23.5,18,71,1.5,300,3.5,360,0,0,0.9,1.72,...,3,...
16,2021/3/26,17,16,1010.5,1013.9,22.3,18.3,78,1.6,300,4.1,290,0,0,0.4,0.87,12,1,6
17,2021/3/26,18,17,1010.3,1013.7,21,18,83,0.8,310,3.7,280,0,0,0.2,0.24,...,0,...
18,2021/3/26,19,18,1010.7,1014.1,19.9,17.9,88,0.8,300,2.7,290,0,0,0,0,...,0,...
19,2021/3/26,20,19,1011.4,1014.8,19.5,17.8,90,1.5,290,2.3,290,0,0,...,0,10,0,6
20,2021/3/26,21,20,1011.6,1015,19.5,17.8,90,0.8,290,1.8,300,0,0,...,0,10,0,6
21,2021/3/26,22,21,1011.7,1015.1,19.1,17.6,91,0.7,300,2.2,300,0,0,...,0,...,0,...
22,2021/3/26,23,22,1011.5,1014.9,18.9,17.6,92,0,0,1.3,290,0,0,...,0,...,0,...
23,2021/3/26,24,23,1011.3,1014.7,18.7,17.4,92,0.8,290,2.6,300,0,0,...,0,...,0,...
0,2021/3/27,1,0,1011,1014.4,18.3,17.3,94,0.8,300,1.4,280,0,0,...,0,...,0,...
1,2021/3/27,2,1,1010.2,1013.6,18.5,17.5,94,0.4,100,1.4,280,0,0,...,0,...,0,...
2,2021/3/27,3,2,1009.8,1013.2,18.6,17.6,94,0.7,300,1.6,90,0,0,...,0,...,0,...
3,2021/3/27,4,3,1009.5,1012.9,18.6,17.8,95,0.8,300,2,290,0,0,...,0,...,0,...
4,2021/3/27,5,4,1009.8,1013.2,18.7,17.7,94,0.1,0,2.6,300,0,0,...,0,8,0,8
5,2021/3/27,6,5,1010.3,1013.7,18.2,17.4,95,0.6,180,3,280,0,0,0,0,...,0,...
6,2021/3/27,7,6,1010.7,1014.1,18.5,17.5,94,0.8,100,2.6,160,0,0,0,0.1,...,0,...
7,2021/3/27,8,7,1011,1014.4,19.2,17.7,91,1,150,2.8,130,0,0,0.1,0.59,8,1,6
8,2021/3/27,9,8,1011.1,1014.5,20.7,18.3,86,0.8,250,2.4,110,0,0,0.9,1.58,7,3,8
9,2021/3/27,10,9,1010.8,1014.2,23.6,18.1,71,0.8,220,2.6,240,0,0,1,2.3,...,5,...
10,2021/3/27,11,10,1010.1,1013.5,24.9,16.6,60,2.1,270,6.2,270,0,0,1,2.83,8,8,8
11,2021/3/27,12,11,1009,1012.3,25.4,16.8,59,2.7,280,7.2,290,0,0,1,3.02,...,10,...
12,2021/3/27,13,12,1007.9,1011.2,25.6,16.5,57,2.7,280,7.3,270,0,0,1,3.17,...,10,...
13,2021/3/27,14,13,1006.8,1010.1,26.3,17.4,58,2,270,7.3,240,0,0,1,2.91,20,8,2
14,2021/3/27,15,14,1006.1,1009.4,25.6,17.5,61,2,270,7.1,290,0,0,1,2.42,...,6,...
15,2021/3/27,16,15,1005.9,1009.2,24.9,17.6,64,2.4,280,6,280,0,0,1,1.7,...,3,...
16,2021/3/27,17,16,1005.8,1009.1,25.1,17.1,61,1.4,270,4.6,310,0,0,1,0.91,20,1,4
17,2021/3/27,18,17,1005.9,1009.3,23.4,18.3,73,0.8,310,3.7,290,0,0,0.4,0.23,...,0,...
18,2021/3/27,19,18,1006.8,1010.2,22.6,19,80,1.8,300,4.5,290,0,0,0,0,...,0,...
19,2021/3/27,20,19,1007.2,1010.6,22.4,19.2,82,0.4,250,4.1,280,0,0,...,0,12,0,2
20,2021/3/27,21,20,1007.4,1010.8,22.3,19.3,83,1.5,170,2.9,180,0,0,...,0,12,0,2
21,2021/3/27,22,21,1007.4,1010.8,21.8,19.4,86,0.5,80,3.4,140,0,0,...,0,...,0,...
22,2021/3/27,23,22,1007.1,1010.5,21.4,19.2,87,0.1,0,2,100,0,0,...,0,...,0,...
23,2021/3/27,24,23,1006.8,1010.2,21.4,18.8,85,0.3,130,1.8,140,0,0,...,0,...,0,...
0,2021/3/28,1,0,1006.2,1009.6,20.8,18.6,87,0.6,130,2.1,120,0,0,...,0,...,0,...
1,2021/3/28,2,1,1005.6,1009,20.5,18.3,87,0.7,130,1.5,120,0,0,...,0,...,0,...
2,2021/3/28,3,2,1005,1008.4,20.5,18.3,87,0.7,130,1.5,120,0,0,...,0,...,0,...
3,2021/3/28,4,3,1005.1,1008.5,20.1,18.2,89,0.5,80,1.4,90,0,0,...,0,...,0,...
4,2021/3/28,5,4,1005.4,1008.8,20.1,17.7,86,0.9,120,2.5,100,0,0,...,0,10,0,2
5,2021/3/28,6,5,1005.6,1009,20,17.2,84,1.5,120,2.5,120,0,0,0,0,...,0,...
6,2021/3/28,7,6,1006.1,1009.5,20.8,17.8,83,0.7,110,2.4,120,0,0,0,0.16,...,0,...
7,2021/3/28,8,7,1006.3,1009.7,23.1,19.1,78,0.4,80,1.8,120,0,0,0.6,0.72,10,1,6
8,2021/3/28,9,8,1006.2,1009.5,26.8,21.1,71,1.2,250,5.1,270,0,0,1,1.5,12,2,5
9,2021/3/28,10,9,1006,1009.3,28.3,20.9,64,2.4,280,6.6,200,0,0,1,2.18,...,5,...
10,2021/3/28,11,10,1005.8,1009.1,27,21.5,72,1.9,280,6.4,300,0,0,0.4,2.06,12,6,5
11,2021/3/28,12,11,1005.7,1009,27.3,22.1,73,3.7,290,9.4,290,0,0,0.9,2.84,...,8,...
12,2021/3/28,13,12,1005.3,1008.6,26.1,22.4,80,2.5,300,8.7,280,0,0,0.8,2.83,...,8,...
13,2021/3/28,14,13,1004.9,1008.2,26.1,22,78,2.5,280,7.2,280,0,0,0.2,1.43,15,4,7
14,2021/3/28,15,14,1004.5,1007.8,27,20.1,66,1.8,290,5.5,280,0,0,0.8,2.06,...,5,...
15,2021/3/28,16,15,1004.3,1007.6,26.5,18.7,62,1.8,280,6.4,290,0,0,0.9,1.63,...,3,...
16,2021/3/28,17,16,1004.5,1007.8,25.4,19.8,71,1.1,300,4.5,300,0,0,0.8,0.78,15,1,5
17,2021/3/28,18,17,1004.4,1007.7,25.1,19.3,70,0.3,300,2.5,290,0,0,0.2,0.21,...,0,...
18,2021/3/28,19,18,1004.7,1008,24.2,19.9,77,0.5,320,1.9,300,0,0,0,0,...,0,...
19,2021/3/28,20,19,1005.6,1009,22.8,20.5,87,1.4,360,3.8,340,0,0,...,0,6,0,5
20,2021/3/28,21,20,1006.4,1009.8,21.7,20.5,93,1.1,350,3.9,10,0,0,...,0,6,0,5
21,2021/3/28,22,21,1006.5,1009.9,21.5,20.3,93,0.8,60,2.5,50,0,0,...,0,...,0,...
22,2021/3/28,23,22,1006.3,1009.7,21.4,20.2,93,0.2,0,1.5,360,0,0,...,0,...,0,...
23,2021/3/28,24,23,1006.2,1009.6,21.4,20.4,94,0.7,290,2.8,290,0,0,...,0,...,0,...
0,2021/3/29,1,0,1006.3,1009.7,21.4,20.6,95,0.9,360,2.4,360,0,0,...,0,...,0,...
1,2021/3/29,2,1,1006.1,1009.5,21.2,20.5,96,0.8,70,1.8,80,0,0,...,0,...,0,...
2,2021/3/29,3,2,1005.8,1009.2,20.9,20.4,97,0.4,80,1.6,60,0,0,...,0,...,0,...
3,2021/3/29,4,3,1005.7,1009.1,21,20.7,98,0.3,100,1.8,70,0,0,...,0,...,0,...
4,2021/3/29,5,4,1005.7,1009.1,21.1,20.6,97,0.3,180,1,70,0,0,...,0,5,0,8
5,2021/3/29,6,5,1006,1009.4,21.4,20.7,96,0.5,20,1.6,80,0,0,0,0,...,0,...
6,2021/3/29,7,6,1006.6,1010,21.7,20.9,95,0.7,60,1.5,60,0,0,0,0.05,...,0,...
7,2021/3/29,8,7,1007.1,1010.5,21.8,20.8,94,0.9,60,1.7,60,0,0,0,0.15,4,0,10
8,2021/3/29,9,8,1007.3,1010.7,22.8,21.1,90,0.1,0,1.9,90,0,0,0,0.45,5,1,10
9,2021/3/29,10,9,1007.1,1010.5,24.1,20.6,81,0.6,60,2.4,40,0,0,0,1.12,...,3,...
10,2021/3/29,11,10,1006.4,1009.7,25.1,21,78,0.7,360,3,280,0,0,0.3,1.94,5,5,7
11,2021/3/29,12,11,1005.6,1008.9,25.9,22,79,2.6,290,5.7,300,0,0,0.9,2.84,...,8,...
12,2021/3/29,13,12,1004.4,1007.7,25.5,21.4,78,1.4,290,5,270,0,0,1,3.07,...,8,...
13,2021/3/29,14,13,1003.7,1007,25.1,21.2,79,2.9,290,5.5,310,0,0,1,2.75,5,7,1
14,2021/3/29,15,14,1003,1006.3,23.9,20.6,82,2.4,280,6,280,0,0,1,2.17,...,4,...
15,2021/3/29,16,15,1002.5,1005.8,23.8,20.6,82,2.6,290,4.9,290,0,0,1,1.38,...,2,...
16,2021/3/29,17,16,1002.7,1006.1,22.6,20.1,86,1.9,290,3.9,280,0,0,0.1,0.66,5,1,2
17,2021/3/29,18,17,1002.5,1005.8,23.3,20.6,85,0.6,300,3.2,280,0,0,0,0.15,...,0,...
18,2021/3/29,19,18,1003.2,1006.6,21.6,20.1,91,1.4,300,5.1,300,0,0,0,0,...,0,...
19,2021/3/29,20,19,1003.4,1006.8,21.9,20.4,91,0.6,200,3.1,280,0,0,...,0,3,0,10
20,2021/3/29,21,20,1004,1007.4,22.3,20.4,89,0.2,0,1.6,160,0,0,...,0,3,0,10
21,2021/3/29,22,21,1004.3,1007.7,22.8,20.5,87,0.4,190,2,180,0,0,...,0,...,0,...
22,2021/3/29,23,22,1004.3,1007.7,23.1,20.8,87,0.5,180,2.4,180,0,0,...,0,...,0,...
23,2021/3/29,24,23,1003.9,1007.3,23.3,20.8,86,0.4,90,2,160,0,0,...,0,...,0,...
0,2021/3/30,1,0,1003.5,1006.8,23.3,20.6,85,0.6,110,2.1,150,0,0,...,0,...,0,...
1,2021/3/30,2,1,1002.9,1006.2,23.4,20.7,85,0.4,130,1.6,140,0,0,...,0,...,0,...
2,2021/3/30,3,2,1002.5,1005.8,23.3,21,87,0.1,0,1.9,120,0,0,...,0,...,0,...
3,2021/3/30,4,3,1002.2,1005.5,23.7,21.2,86,0.6,280,2.1,280,0,0,...,0,...,0,...
4,2021/3/30,5,4,1002,1005.3,24.4,21.3,83,0.5,150,3.8,300,0,0,...,0,7,0,10
5,2021/3/30,6,5,1002.4,1005.7,24.1,21.2,84,0.4,130,3.7,250,0,0,0,0,...,0,...
6,2021/3/30,7,6,1002.9,1006.2,24.9,21.4,81,1.9,280,6.6,270,0,0,0,0.2,...,0,...
7,2021/3/30,8,7,1003.4,1006.7,26,21.2,75,1.4,290,5.1,290,0,0,0,0.46,8,0,10
8,2021/3/30,9,8,1003.7,1007,26.7,21.5,73,0.8,250,8.4,280,0,0,0,0.62,8,1,6
9,2021/3/30,10,9,1003.7,1007,28.2,22,69,2.9,290,8.7,280,0,0,0.7,1.72,...,3,...
10,2021/3/30,11,10,1003.8,1007.1,27.7,23.1,76,3.4,280,8,260,0,0,0.9,2.39,8,5,4
11,2021/3/30,12,11,1003.6,1006.9,26.7,22.8,79,3.1,280,9.9,270,0,0,0.3,1.56,...,4,...
12,2021/3/30,13,12,1002.6,1005.9,27.2,22.8,77,1.9,270,8.8,270,0,0,0.1,1.45,...,4,...
13,2021/3/30,14,13,1002.3,1005.6,26.8,22.7,78,2.5,270,9.9,280,0,0,0.3,1.39,10,3,9
14,2021/3/30,15,14,1002.2,1005.5,26.4,21.8,76,2,290,6.8,280,0,0,0,0.57,...,1,...
15,2021/3/30,16,15,1001.9,1005.2,26.8,22.4,77,2.5,280,8.3,300,0,0,0.5,0.95,...,1,...
16,2021/3/30,17,16,1002.1,1005.4,26,23.1,84,1.5,290,6,300,0,0,0.2,0.51,15,1,9
17,2021/3/30,18,17,1003,1006.3,25.4,23.5,89,1.2,310,4.3,310,0,0,0,0.07,...,0,...
18,2021/3/30,19,18,1003.5,1006.8,25.3,23,87,0.7,340,3.7,300,0,0,0,0,...,0,...
19,2021/3/30,20,19,1004.3,1007.6,25.4,22.7,85,0.8,360,3.3,340,0,0,...,0,10,0,10
20,2021/3/30,21,20,1005.3,1008.7,23.5,21.8,90,2.5,20,4.8,40,0,0,...,0,10,0,10
21,2021/3/30,22,21,1005.4,1008.8,22.8,21.3,91,1.6,30,4.7,360,0,0,...,0,...,0,...
22,2021/3/30,23,22,1005.7,1009.1,23.1,21,88,1.2,30,3.6,10,0,0,...,0,...,0,...
23,2021/3/30,24,23,1005.8,1009.2,23,21.1,89,1.1,20,3.3,360,0,0,...,0,...,0,...
0,2021/3/31,1,0,1005.6,1009,23.5,21.4,88,0.4,30,2.7,50,0,0,...,0,...,0,...
1,2021/3/31,2,1,1005.5,1008.9,22.7,20.8,89,1.3,360,3.4,20,0,0,...,0,...,0,...
2,2021/3/31,3,2,1005.1,1008.5,21.1,19.8,92,1.3,20,5.4,20,0,0,...,0,...,0,...
3,2021/3/31,4,3,1004.2,1007.6,20.6,19.4,93,0.9,60,4.6,40,0,0,...,0,...,0,...
4,2021/3/31,5,4,1004,1007.4,21.9,20.2,90,1,80,2.9,80,0,0,...,0,5,0,10
5,2021/3/31,6,5,1003.8,1007.2,22.2,20.5,90,0.9,110,3,130,0,0,0,0,...,0,...
6,2021/3/31,7,6,1004.2,1007.6,22.9,21.2,90,0.8,90,2,110,0,0,0,0.18,...,0,...
7,2021/3/31,8,7,1004.9,1008.2,24.8,21.9,84,1.3,160,2.8,140,0,0,1,0.84,12,1,2
8,2021/3/31,9,8,1005,1008.3,26.9,22.3,76,1,170,3.5,250,0,0,0.7,1.37,10,2,8
9,2021/3/31,10,9,1004.5,1007.8,27.8,22.1,71,1.5,270,4,250,0,0,0.4,1.57,...,4,...
10,2021/3/31,11,10,1005.3,1008.6,24.6,21.9,85,1.3,340,7.8,300,0,0,0.1,1.19,6,3,10
11,2021/3/31,12,11,1004.8,1008.1,24.4,21.9,86,0.8,320,5,20,0,0,0,0.84,...,3,...
12,2021/3/31,13,12,1004.1,1007.4,24.3,21.8,86,0.9,290,3.5,350,0,0,0,0.44,...,1,...
13,2021/3/31,14,13,1003.9,1007.2,24.4,21.7,85,0.9,300,3.8,300,0,0,0,0.34,6,1,10
14,2021/3/31,15,14,1003.7,1007,24.2,21.5,85,1.1,280,3.1,10,0,0,0,0.21,...,1,...
15,2021/3/31,16,15,1003.5,1006.8,24.2,21.7,86,0.4,260,3.3,290,0,0,0,0.22,...,0,...
16,2021/3/31,17,16,1003.8,1007.1,24.5,21.6,84,1,220,2.6,260,0,0,0,0.2,8,0,10
17,2021/3/31,18,17,1003.9,1007.2,24.5,21.8,85,0.6,120,2.7,70,0,0,0,0.2,...,0,...
18,2021/3/31,19,18,1004.3,1007.6,24.4,21.9,86,0.5,120,2.8,140,0,0,0,0,...,0,...
19,2021/3/31,20,19,1003.6,1006.9,24.1,22.2,89,1.2,160,3.8,140,0,0,...,0,5,0,10
20,2021/3/31,21,20,1004,1007.3,24.2,22.1,88,0.4,10,1.9,110,0,0,...,0,5,0,10
21,2021/3/31,22,21,1004.9,1008.2,23.9,21.8,88,0.1,0,3.5,300,0,0,...,0,...,0,...
22,2021/3/31,23,22,1004.9,1008.2,24,22.3,90,0.2,0,1.4,180,0,0,...,0,...,0,...
23,2021/3/31,24,23,1004.6,1007.9,24.2,22.1,88,1.3,300,2.2,170,0,0,...,0,...,0,...
0,2021/4/1,1,0,1004.1,1007.4,24.2,22.3,89,1,120,1.9,130,0,0,...,0,...,0,...
1,2021/4/1,2,1,1002.8,1006.1,23.9,22.2,90,1.4,130,3.9,110,0,0,...,0,...,0,...
2,2021/4/1,3,2,1003.5,1006.8,24.2,22.1,88,0.2,0,2.9,100,0,0,...,0,...,0,...
3,2021/4/1,4,3,1003.6,1006.9,24.1,22.2,89,0.7,100,1.6,340,0,0,...,0,...,0,...
4,2021/4/1,5,4,1004.5,1007.8,24,22.3,90,0.1,0,1.4,160,0,0,...,0,5,0,8
5,2021/4/1,6,5,1005.3,1008.6,24.1,22.7,92,0.5,290,2.8,280,0,0,0,0,...,0,...
6,2021/4/1,7,6,1006.4,1009.8,24.1,22.7,92,0.7,300,2.1,300,0,0,0,0.08,...,0,...
7,2021/4/1,8,7,1006.2,1009.5,24.7,23,90,1.2,170,3,190,0,0,0,0.28,5,0,8
8,2021/4/1,9,8,1005.8,1009.1,25.4,22.9,86,0.8,190,3,190,0,0,0,0.45,5,1,8
9,2021/4/1,10,9,1006.1,1009.4,25.8,22.7,83,2.3,280,7.2,270,0,0,0,0.84,...,2,...
10,2021/4/1,11,10,1006,1009.3,26.6,22.5,78,1.8,270,7.1,270,0,0,0,1.31,5,4,8
11,2021/4/1,12,11,1005.5,1008.8,26.7,22.6,78,2.1,270,4.9,200,0,0,0,0.81,...,2,...
12,2021/4/1,13,12,1004.9,1008.2,27,23.1,79,2.4,270,6.6,270,0,0,0,1.35,...,4,...
13,2021/4/1,14,13,1004.3,1007.6,27.3,23.3,79,1.2,270,5.3,280,0,0,0.1,1.45,10,4,8
14,2021/4/1,15,14,1003.7,1007,26.9,23,79,2.6,280,6.7,270,0,0,0.2,1.31,...,3,...
15,2021/4/1,16,15,1003.4,1006.7,26.9,23,79,1.6,220,6.2,270,0,0,0.7,1.37,...,2,...
16,2021/4/1,17,16,1003.5,1006.8,26.5,22.8,80,1.6,280,4.1,300,0,0,0.6,0.66,15,1,6
17,2021/4/1,18,17,1003.6,1006.9,25.7,22.6,83,1.6,280,4.8,290,0,0,0,0.09,...,0,...
